Case number,AER form,Received date,Reporter,Country,Gender,Species,Breed,Drug,Reaction,Animals affected,Animals treated,Animals died
AUS-ZOETISPV-2022-AU-01096,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000088455&_xt=AER&_xf=pdf""> AER </a>",2022-11-14 00:00:00,Veterinarian,Australia,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,"Ear pruritus, Hair loss NOS, Localised itching, Scratching",1,1,
AUS-ZOETISPV-2022-AU-01098,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000084227&_xt=AER&_xf=pdf""> AER </a>",2022-11-03 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Elevated creatinine, Weight loss",1,1,
AUS-ZOETISPV-2022-AU-01102,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000088655&_xt=AER&_xf=pdf""> AER </a>",2022-11-14 00:00:00,Veterinarian,Australia,MALE,Cat,Russian,Solensia 7 mg/ml - Solution for injection,"Diarrhoea, Inappetence, Lack of efficacy - NOS, Nausea, Pancreatitis NOS",1,1,
AUS-ZOETISPV-2022-AU-01104,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000088653&_xt=AER&_xf=pdf""> AER </a>",2022-11-14 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
AUS-ZOETISPV-2022-AU-01149,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000095639&_xt=AER&_xf=pdf""> AER </a>",2022-11-25 00:00:00,Veterinarian,Australia,FEMALE,Cat,Scottish Fold Longhair,Solensia 7 mg/ml - Solution for injection,Diarrhoea,1,1,
AUS-ZOETISPV-2022-AU-01151,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000104155&_xt=AER&_xf=pdf""> AER </a>",2022-12-14 00:00:00,Veterinarian,Australia,FEMALE,Cat,Burmese,Solensia 7 mg/ml - Solution for injection,"Abnormal cytology, Alopecia local, Bacterial skin infection NOS, Blistering (see also Application site SOC), Dry skin, Excessive chewing, licking and/or grooming, Footpad disorder NOS, Localised hair loss, Renal insufficiency, Skin haemorrhage NOS, Skin inflammation NOS, Skin scab, Ulcerative dermatitis, Weight loss",1,1,
AUS-ZOETISPV-2022-AU-01153,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000094604&_xt=AER&_xf=pdf""> AER </a>",2022-11-23 00:00:00,Veterinarian,Australia,FEMALE,Cat,Burmese,Solensia 7 mg/ml - Solution for injection,"Inappetence, Lack of efficacy - NOS, Lethargy (see also Central nervous system depression in Neurological), Stiffness NOS, Uncomfortable",1,1,
AUS-ZOETISPV-2022-AU-01161,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096254&_xt=AER&_xf=pdf""> AER </a>",2022-11-28 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Adipsia, Diarrhoea, Inappetence, Leucopenia NOS",1,1,
AUS-ZOETISPV-2022-AU-01162,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000107780&_xt=AER&_xf=pdf""> AER </a>",2022-12-22 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,"ALFAXAN 10 mg/ml solution for injection for dogs and cats, ANAESTAMINE 100 MG/ML SOLUTION FOR INJECTION, Convenia 80 mg/ml  - Powder and solvent for solution for injection, Fuxien vet 1000 mg/g inhalaatiohöyry, neste, ISOFLURANE-Vet 1000 mg/g liquido per inalazione per cani e gatti, ISOFLURIN 1000mg/g ΥΓΡΟ ΓΙΑ ΕΙΣΠΝΕΟΜΕΝΟΥΣ ΑΤΜΟΥΣ, Isoflurane 100% Inhalation Vapour, Liquid, Isoflurane 1000 mg/g Inhalation Vapour, liquid., Ketamin 10 % šķīdums injekcijām suņiem un kaķiem, Ketamin 10%, Ketamin 100 mg/ml, Ketamine 10% oplossing voor injectie voor honden en katten, Ketamine 10% pro inj., oplossing voor injectie voor honden en katten, Ketamine 10% šķīdums injekcijām suņiem un kaķiem, Ketamine 10%, oplossing voor injectie voor honden en katten, Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg  - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml  - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml  - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam surrendered - 1 mg  - Chewable tablet (dogs), Metacam surrendered - 2.5 mg - Chewable tablet (dogs), Metacam surrendered - 5 mg/ml - Solution for injection (dogs), Solensia 7 mg/ml - Solution for injection, КЕТАМИН 10 %","Barbering, Death by euthanasia, Excessive chewing, licking and/or grooming, Partial lack of efficacy, Weight loss",1,1,1
AUS-ZOETISPV-2022-AU-01172,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000092502&_xt=AER&_xf=pdf""> AER </a>",2022-11-21 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,"DERMIPRED 5 MG TABLETS FOR DOGS, PREDNISOLONE CEVA 10, PREDNISOLONE CEVA 20, PREDNISOLONE CEVA 5 MG COMPRIMES POUR CHIENS, Prednisolone 1% 10 mg/ml Oplossing voor injectie, Prednisolone 2,5% suspensie voor injectie voor honden, Prednisolone 2.5 % Oplossing voor injectie, Prednisolone 20 mg Kela 20 mg Tablet, Prednisolone 5 mg Kela 5 mg Tablet, Solensia 7 mg/ml - Solution for injection",Diarrhoea,1,1,
AUS-ZOETISPV-2022-AU-01173,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000092509&_xt=AER&_xf=pdf""> AER </a>",2022-11-21 00:00:00,Veterinarian,Australia,MALE,Cat,Cat (other),"ATOPICA 10 mg soft capsules for dogs, ATOPICA 100 MG/ML SOLUTION BUVABLE POUR CHATS ET CHIENS, ATOPICA 25 mg CAPSULAS BLANDAS PARA PERROS, ATOPICA 25 mg capsules molles pour chiens, ATOPICA 50 mg capsules molles pour chiens, Atopica 10 mg soft capsules for dogs, Atopica 100 mg soft capsules for dogs, Atopica 100 mg/ml oral solution for cats and dogs, Atopica 25 mg soft capsules for dogs, Atopica 50 mg soft capsules for dogs, Atopica Vet. 50 mg kapseli, pehmeä, Atopica vet., 100 mg, Kapsel, mjuk, Atopica vet., 100 mg, mjuka kapslar, Atopica vet., 50 mg, Kapsel, mjuk, Solensia 7 mg/ml - Solution for injection","Pruritus, Skin scab",1,1,
AUS-ZOETISPV-2022-AU-01174,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000092508&_xt=AER&_xf=pdf""> AER </a>",2022-11-21 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Hot spot (pyotraumatic dermatitis), Inappropriate defecation",1,1,
AUS-ZOETISPV-2022-AU-01177,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096302&_xt=AER&_xf=pdf""> AER </a>",2022-11-28 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
AUS-ZOETISPV-2022-AU-01179,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000096956&_xt=AER&_xf=pdf""> AER </a>",2022-11-29 00:00:00,Veterinarian,Australia,MALE,Cat,Rex - Devon,Solensia 7 mg/ml - Solution for injection,"Dry coat, Gingivitis, Partial lack of efficacy, Pawing, Pruritus, Scratching, Unkempt hair coat, Vomiting",1,1,
AUS-ZOETISPV-2022-AU-01183,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000098221&_xt=AER&_xf=pdf""> AER </a>",2022-12-01 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Dry skin, Elevated creatinine, Inappetence, Lethargy (see also Central nervous system depression in Neurological), Moist eczema, Pruritus, Scaly condition NOS",1,1,
AUS-ZOETISPV-2022-AU-01187,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000102570&_xt=AER&_xf=pdf""> AER </a>",2022-12-12 00:00:00,Veterinarian,Australia,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
AUS-ZOETISPV-2022-AU-01196,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000099444&_xt=AER&_xf=pdf""> AER </a>",2022-12-05 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Allergic reaction, Facial oedema, Vomiting",1,1,
AUS-ZOETISPV-2022-AU-01210,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000101155&_xt=AER&_xf=pdf""> AER </a>",2022-12-08 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Shorthair,"Metacam 0.5 mg/ml - Oral suspension (cats, guinea pigs), Metacam 0.5 mg/ml - Oral suspension (dogs), Metacam 1 mg  - Chewable tablet (dogs), Metacam 1.5 mg/ml - Oral suspension (dogs), Metacam 15 mg/ml  - Oral suspension (horses), Metacam 15 mg/ml - Oral suspension (pigs), Metacam 2 mg/ml  - Solution for injection (cats), Metacam 2.5 mg - Chewable tablet (dogs), Metacam 20 mg/ml - Solution for injection (cattle, pigs, horses), Metacam 40 mg/ml - Solution for injection (cattle, horses), Metacam 5 mg/ml - Solution for injection (cats, dogs), Metacam 5 mg/ml - Solution for injection (cattle, pigs), Metacam surrendered - 1 mg  - Chewable tablet (dogs), Metacam surrendered - 2.5 mg - Chewable tablet (dogs), Metacam surrendered - 5 mg/ml - Solution for injection (dogs), Solensia 7 mg/ml - Solution for injection","Cough, Dermatitis, Hypertrophic dilated cardiomyopathy, Inappetence, Lethargy (see also Central nervous system depression in Neurological), Localised pain NOS (see other SOCs for specific pain), Nasal discharge, Pruritic rash, Skin reaction NOS",1,1,
AUS-ZOETISPV-2022-AU-01215,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000102802&_xt=AER&_xf=pdf""> AER </a>",2022-12-12 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Mediumhair,"DERMIPRED 5 MG TABLETS FOR DOGS, PREDNISOLONE CEVA 10, PREDNISOLONE CEVA 20, PREDNISOLONE CEVA 5 MG COMPRIMES POUR CHIENS, Prednisolone 1% 10 mg/ml Oplossing voor injectie, Prednisolone 2,5% suspensie voor injectie voor honden, Prednisolone 2.5 % Oplossing voor injectie, Prednisolone 20 mg Kela 20 mg Tablet, Prednisolone 5 mg Kela 5 mg Tablet, Solensia 7 mg/ml - Solution for injection","Alopecia local, Pruritus",1,1,
AUS-ZOETISPV-2022-AU-01231,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000104629&_xt=AER&_xf=pdf""> AER </a>",2022-12-15 00:00:00,Veterinarian,Australia,MALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,"Adrenal gland disorder NOS, Alkalosis, Anaemia NOS, Azotaemia, Elevated aspartate aminotransferase (AST), Elevated creatine-kinase (CK), Elevated creatinine, Elevated lipase, Eosinopenia, Gait abnormality, Hypertension, Hypochloraemia, Hypokalaemia, Limb non-weight bearing, Limb weakness, Lymphopenia, Neoplasia NOS",1,1,
AUS-ZOETISPV-2022-AU-01238,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000104659&_xt=AER&_xf=pdf""> AER </a>",2022-12-15 00:00:00,Veterinarian,Australia,MALE,Cat,Ragdoll,Solensia 7 mg/ml - Solution for injection,"Nasal discharge, Sneezing",1,1,
AUS-ZOETISPV-2022-AU-01248,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000105740&_xt=AER&_xf=pdf""> AER </a>",2022-12-19 00:00:00,Veterinarian,Australia,UNKNOWN,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Partial lack of efficacy,1,1,
AUS-ZOETISPV-2022-AU-01270,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000107259&_xt=AER&_xf=pdf""> AER </a>",2022-12-21 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Shorthair,Solensia 7 mg/ml - Solution for injection,"Leucopenia NOS, Vomiting",1,1,
AUS-ZOETISPV-2022-AU-01279,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000109108&_xt=AER&_xf=pdf""> AER </a>",2022-12-26 00:00:00,Veterinarian,Australia,FEMALE,Cat,Ragdoll,Solensia 7 mg/ml - Solution for injection,"Chronic renal failure, Inappetence, Lack of efficacy - NOS, Lethargy (see also Central nervous system depression in Neurological), Not himself/herself, Reluctant to move, Unwell",1,1,
AUS-ZOETISPV-2022-AU-01288,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000109464&_xt=AER&_xf=pdf""> AER </a>",2022-12-27 00:00:00,Veterinarian,Australia,FEMALE,Cat,Domestic Longhair,Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
AUT-ZOETISPV-2022-AT-00008,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1699831&_xt=AER&_xf=pdf""> AER </a>",2022-02-25 00:00:00,Veterinarian,Austria,MALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,"Application site erythema, Application site hair change, Application site hair loss, Excessive chewing, licking and/or grooming, Injection site alopecia, Licking at injection site",1,1,
AUT-ZOETISPV-2022-AT-00014,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000002040&_xt=AER&_xf=pdf""> AER </a>",2022-04-25 00:00:00,Veterinarian,Austria,FEMALE,Cat,European,"Meloxidyl 0.5 mg/ml  - Oral suspension, Meloxidyl 1.5 mg/ml  - Oral suspension, Meloxidyl 20 mg/ml  - Solution for injection, Meloxidyl 20 mg/ml oplossing voor injectie voor runderen en varkens, Meloxidyl 5 mg/ml  - Solution for injection, Solensia 7 mg/ml - Solution for injection","Disorder of red blood cell NOS, Elevated amylase, Elevated cholesterol (total), Eosinophilia, Epileptic seizure, Inappropriate urination, Limb weakness, Platelet disorder NOS",1,1,
AUT-ZOETISPV-2022-AT-00017,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1729692&_xt=AER&_xf=pdf""> AER </a>",2022-04-29 00:00:00,Veterinarian,Austria,MALE,Cat,Norwegian Forest,Solensia 7 mg/ml - Solution for injection,Lack of efficacy - NOS,1,1,
AUT-ZOETISPV-2022-AT-00026,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000020546&_xt=AER&_xf=pdf""> AER </a>",2022-07-01 00:00:00,Veterinarian,Austria,MALE,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,"Licking, Pruritus",1,1,
AUT-ZOETISPV-2022-AT-00036,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000062940&_xt=AER&_xf=pdf""> AER </a>",2022-09-22 00:00:00,Animal owner,Austria,MALE,Cat,European,Solensia 7 mg/ml - Solution for injection,"Death by euthanasia, Lack of efficacy - NOS, Pancreatitis NOS",1,1,1
AUT-ZOETISPV-2022-AT-00039,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=20000068264&_xt=AER&_xf=pdf""> AER </a>",2022-09-30 00:00:00,Veterinarian,Austria,UNKNOWN,Cat,Maine Coon,Solensia 7 mg/ml - Solution for injection,"Haematemesis, Inappetence, Tarry or black stool (see also haemorrhagic diarrhoea)",1,1,
BEL-ZOETISPV-2021-BE-00110,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1683891&_xt=AER&_xf=pdf""> AER </a>",2022-02-10 00:00:00,Veterinarian,Belgium,UNKNOWN,Cat,Cat (other),"Loxicom 0.5 mg/ml  - Oral suspension (cats), Loxicom 0.5 mg/ml  - Oral suspension (dogs), Loxicom 1 mg  - Chewable tablet (dogs), Loxicom 1.5 mg/ml  - Oral suspension (dogs), Loxicom 2.5 mg  - Chewable tablet (dogs), Loxicom 20 mg/ml - Solution for injection (cattle, pigs, horses), Loxicom 5 mg/ml  - Solution for injection (cats, dogs), Loxicom 50 mg/g  - Oral paste (horses), Solensia 7 mg/ml - Solution for injection","Anorexia, Elevated blood urea nitrogen (BUN), Elevated creatinine, Faecal impaction",1,1,
BEL-ZOETISPV-2021-BE-00128,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1683585&_xt=AER&_xf=pdf""> AER </a>",2022-02-10 00:00:00,Veterinarian,Belgium,UNKNOWN,Cat,Scottish Fold Longhair,Solensia 7 mg/ml - Solution for injection,Immediate pain upon injection,2,2,
BEL-ZOETISPV-2021-BE-00129,"<a target=""_blank""  href=""/xmlpserver/EVVET3 PW NEW/Subject Area Contents/Public Website/Report (PDF)/AER.xdo?_xpf=&_xpt=1&_params%2FOracle%20BI%20EE%3A%3ADefaultApp%3A%3AEVVET3%20PR%20NEW%2FAER%3A%3Adimension%2FAER%20Id%3A%3Aattribute%3A%3Anoaggr%3A%3Axsd%3Adouble=1683588&_xt=AER&_xf=pdf""> AER </a>",2022-02-10 00:00:00,Veterinarian,Belgium,FEMALE,Cat,Cat (other),Solensia 7 mg/ml - Solution for injection,Ataxia,1,1,
